url,namaPaket,totalHarga,venueType,lokasi,jumlahTamu,image,MC,Wedding Car,Photographers,Videographers,Crew,Cake,Singer,Ins,MUA,Pax,Wedding Stage,Wedding Gate,Bridal Table Decoration,Groom,Bride,detailPaket
https://store.weddingku.com/wedding-package/venue-deal/favourite-bundle-venue-deals-2022-for-100-pax-at-harris-vertu-hotel-harmoni-by-pinkbow,Favourite Bundle Venue Deals 2022 for 100 Pax at HARRIS Vertu Hotel Harmoni by Pinkbow,118900000,Ballroom,Jakarta,100-199,https://images.weddingku.com/images/upload/store/product/big/282-nsj7myx43fm3.jpg,1 (One) of Master of Ceremony,0,2 Photographers,0,0,0,1 (One) Singer,2 (Two) of Instruments,0,0,3D Stage decoration (7.2 meter) with 1 set of sofa and premium artificial flower setting on backdrop,0,0,0,0,"Hotel - Intimate Wedding Buffet for 100 Pax in 2022 by HARRIS VertuBuffet for 100 PersonsMenu: 2 App, 1 Soup, 5 Main Courses, 2 Desserts, and Slice FruitsVenue in Ballroom 2 and 3 (11.00-14.00) or Venue in Voyage Restaurant (Lunch/Dinner Time)Food Tasting for 6 Persons1 Reception Book5 Free Parking VouchersElectricity for 5000 Watt1 Vertu Suite for 1 Night Including 2 BreakfastFunction Room for Blessing Ceremony or Teapai, Including Mic and Sound SystemCoffee Break Teapai for 15 PersonsWedding Organizer - Aster PackagePre-Wedding ServicesPinkbow.co performs as planner service providerAssist clients in planning the wedding day. From concept creation to detailed rundowns for the wedding day. All these activities were carried out with joint discussions between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients find all the vendor that suits their wishes and needs on their wedding day.Helping clients set the budget and arrange the payment for the vendors.Develop an itinerary and schedule appointments for venue inspections, vendor appointments, food testing, and other activities related to wedding preparation.Conduct a final meeting before the wedding day with all the wedding vendors.Assist the blessing ceremony rehearsal (if needed).Prepare the team that will be on duty on the wedding day. The number of crews that will be working on the wedding day was in accordance with the agreed package. While the division of duties for each crew would be discussed further with the Wedding Consultant from Pinkbow.co.Wedding DayCoordinate and organizing the whole event, following the rundown that has been made (working together will all the vendors, clients, families, and all related parties). Including morning event for Groom and Bride, Blessing Ceremony, Civil Registration, Tea Pai ceremony, and Receptions.Ensure all activities take place according to the rundown.Handover all personal goods deposited at Pinkbow.co to the party designated by the client at the wedding day (for example souvenirs, photos for welcome area`s decoration, etc).Free Usage/Rent: Ring Holder, Teapay Set, Disposal Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi, Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary, Bride Kimono, Plastic Clip, Medicines, Sewing Kit
Decoration - Silver Wedding Decoration PackageBallroom Area3D Stage decoration (7.2 meter) with 1 set of sofa and premium artificial flower setting on backdropMini garden setting with fresh mix artificial6 Standing artificial flowerWedding gate 2 pilarsBackdrop for music stageVIP fences with minimalist decorationRose petal carpetVoyage Area2 Angpao tables with minimalist flowerGallery photo decorationComplimentFree frame screen projector with styrofoamFree lighting for every pot of decorationWedding Day Photo & Video - Gold Package Photo & Video2 Photographers2 VideographerSameday Edit VideoVideo Cinematic 5 Minutes1 Album ExclusiveWooden Box AlbumAll File SoftcopyMC & Entertainment - Intimate MC & Entertainment Package1 (One) of Master of Ceremony1 (One) Singer2 (Two) of InstrumentsSound System 3000 Watt"
https://store.weddingku.com/wedding-package/venue-deal/international-all-in-package-at-grand-ballroom-klub-kelapa-gading-for-200-pax,"International All-In Package at Grand Ballroom, Klub Kelapa Gading for 200 Pax",114000000,Ballroom,Jakarta,200-299,https://images.weddingku.com/images/upload/store/product/big/2515-lp2rjv7iidjf.jpg,1 (One) of Master of Ceremony,0,0,0,0,3 Tiers Wedding Cake,1 (One) Singer,2 (Two) of Instruments,0,Menu prasmanan (Indonesia/International) untuk 200 Pax,0,0,0,0,0,"Venue & Catering - Diamond Wedding Package for 200 Pax (2022) by Klub Kelapa GadingMenu prasmanan (Indonesia/International) untuk 200 PaxKomposisi menu: 2 menu pembuka, 1 soup, 2 menu utama, 2 menu pelengkap, 2 menu penutup, nasi putih, sambal, acar, dan kerupukMinuman lemon tea untuk 200 paxAir mineral tidak terbatasPenggunaan ruangan selama 2 jamSound system standar (2.000 watt) dan 2 buah micPemakaian listrik maksimum sampai dengan 5.000 wattPenggunaan area Klub Kelapa Gading untuk pemotretan PreweddingMenginap 1 malam di Summerville Room (1 kamar)Fasilitas 1 ruang rias untuk pengantinFasilitas ruang meeting untuk technical meeting sebelum acara (jika memungkinkan untuk meeting secara offline)Termasuk test food untuk 4 orang
Wedding Organizer - International Wedding Package by WilonaWedding GownOne Wedding Gown (ready stock)Free to borrow:One Crown/ Hairpiece/EarringOne VeilOne Petticoat for BallgownOne Mannequinآ One RobeMakeup & Hair DoMakeup and Hair Do for Bride Plus RetouchMakeup and Hair Do for Groom plus RetouchTest Make UpGroom`s Suit1 Suit1 Vest1 Pants1 Shirt1 TieMaterial Polyester Fashion/PolycattonWedding Cake3 Tiers Wedding CakeCake Box: 3 Boxes 17cmآ 10 Pcs for Feeding Cake CeremonyWedding OrganizerWorking maximum three months before the wedding dayCreating a detailed rundown for the wedding dayCoordinate and organize the whole event at the wedding day, following the rundown that has been made. We will work from 06.00 in the morning or onwardsConduct a technical meeting before the wedding day with all the vendorsTwo times face to face meeting, including technical meetingPrepare the team that will be on duty on the wedding day with a communication deviceScope of working area: 2 venues only on the same day
Decoration - Full Intimate Wedding (Valid until Dec 2022)Backdrop 8mSofaTaman depan pelaminanKarpet jalan20 aisle2 photo gallery1 set kursi meja akad dan dekorasiWelcome gateWelcome signBackdrop penerima tamuRak souvenir2 kotak angpaoHand bouquetMC & Entertainment - Gold MC & Entertainment Package1 (One) of Master of Ceremony1 (One) SingerBaby Piano2 (Two) of InstrumentsSound System 5000 Watt
Wedding Day Photo & Video - Package Royal Wedding8 Hours2 Photographer1 Videographer1 Framed printed (40x60)1 Framed printed (minimalis)50+ Edited photosTeaser video cinematic 1 minuteEdit clip video (3-5 minute)1 Exclusive album (20x30 22 page)All files in USB 32GB"
https://store.weddingku.com/wedding-package/venue-deal/all-in-wedding-package-for-100-pax-at-lake-garden-the-springs-club,"All-In Wedding Package for 100 Pax at Lake Garden, The Springs Club",62660000,Garden Wedding,Serpong-Tangerang,100-199,https://images.weddingku.com/images/upload/store/product/big/1270-sxna61dqp3rn.jpg,1 Master of Ceremony (MC),0,0,0,0,2 Real Cake 22x22cm,1 Singer,2 Music Instruments (Keyboard & Guitar/Guitar & Cajon),0,Indonesia menu prasmanan untuk 100 Pax,0,0,0,0,0,"Venue & Catering - Indonesia Menu Wedding Package for 100 Pax by The Springs ClubIndonesia menu prasmanan untuk 100 Pax2 Menu Pembuka, 1 Soup, 2 Menu Utama, 2 Menu Tambahan, 2 Menu Penutup, Nasi Putih, Sambal, Acar, dan Kerupuk)Minuman leman tea untuk 100 PaxPenggunaan area Lake Garden selama 2 jamPemakaian ruang tunggu untuk pengantin 1 jam sebelum acaraSound system standard (2.000 watt) berikut 2 buah micPemakaian listrik maksimum sampai dengan 5.000 watt5 Vouchers free parkingPenggunaan area The Springs Club untuk pemotretan preweddingWedding Organizer - Aster Package (50-100 Pax)Pre-Wedding ServicesPinkbow.co performs as planner service providerAssist clients in planning the wedding day. From concept creation to detailed rundowns for the wedding day. All these activities were carried out with joint discussions between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients find all the vendor that suits their wishes and needs on their wedding day.Helping clients set the budget and arrange the payment for the vendors.Develop an itinerary and schedule appointments for venue inspections, vendor appointments, food testing, and other activities related to wedding preparation.Conduct a final meeting before the wedding day with all the wedding vendors.Assist the blessing ceremony rehearsal (if needed).Prepare the team that will be on duty on the wedding day. The number of crews that will be working on the wedding day was in accordance with the agreed package. While the division of duties for each crew would be discussed further with the Wedding Consultant from Pinkbow.co.Wedding DayCoordinate and organizing the whole event, following the rundown that has been made (working together will all the vendors, clients, families, and all related parties). Including morning event for Groom and Bride, Blessing Ceremony, Civil Registration, Tea Pai ceremony, and Receptions.Ensure all activities take place according to the rundown.Handover all personal goods deposited at Pinkbow.co to the party designated by the client at the wedding day (for example souvenirs, photos for welcome area`s decoration, etc).Free Usage/Rent: Ring Holder, Teapay Set, Disposal Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi, Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary, Bride Kimono, Plastic Clip, Medicines, Sewing Kit
Decoration - Intimate Wedding Package (Valid until Dec 2022)Dekorasi backdrop 6m fresh flowerKarpet permadaniTaman depan pelaminan1 welcome gate1 welcome sign acrylic / kayu4 titik standing flower1 hand bouquet1 kotak angpao1 buku tamu
MC & Entertainment - Intimate MC & Entertainment Package1 Master of Ceremony (MC)1 Singer2 Music Instruments (Keyboard & Guitar/Guitar & Cajon)Sound SystemWedding Cake - Wedding Cake 3 Tier3 Tier2 Real Cake 22x22cmFeeding Cake Ceremony"
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/all-in-wedding-package-for-200-pax-at-lake-garden-the-springs-club,"All-In Wedding Package for 200 Pax at Lake Garden, The Springs Club",125820000,Garden Wedding,Serpong-Tangerang,200,https://images.weddingku.com/images/upload/store/product/big/311-kofr37thh0je.jpg,1 Master of Ceremony (MC),0,2 Photographers and 1 Video Shooter,0,0,2 Real Cake 22x22cm,1 Singer,2 Music Instruments (Keyboard & Guitar/Guitar & Cajon),0,Indonesia menu prasmanan untuk 50 Pax,0,0,0,0,0,"Venue & Catering - Indonesia Menu Wedding Package for 200 Pax by The Springs ClubIndonesia menu prasmanan untuk 50 Pax2 Menu Pembuka, 1 Soup, 2 Menu Utama, 2 Menu Tambahan, 2 Menu Penutup, Nasi Putih, Sambal, Acar, dan Kerupuk)Minuman leman tea untuk 50 PaxAir Mineral tidak terbatasPenggunaan area Lake Garden selama 2 jamPemakaian ruang tunggu untuk pengantin 1 jam sebelum acaraSound system standard (2.000 watt) berikut 2 buah micPemakaian listrik maksimum sampai dengan 5.000 watt5 Vouchers free parkingPenggunaan area The Springs Club untuk pemotretan preweddingWedding Organizer - Lavender Package (150-200 Pax)Pre-Wedding ServicesPinkbow.co performs as planner service providerAssist clients in planning the wedding day. From concept creation to detailed rundowns for the wedding day. All these activities were carried out with joint discussions between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients find all the vendor that suits their wishes and needs on their wedding day.Helping clients set the budget and arrange the payment for the vendors.Develop an itinerary and schedule appointments for venue inspections, vendor appointments, food testing, and other activities related to wedding preparation.Conduct a final meeting before the wedding day with all the wedding vendors.Assist the blessing ceremony rehearsal (if needed).Prepare the team that will be on duty on the wedding day. The number of crews that will be working on the wedding day was in accordance with the agreed package. While the division of duties for each crew would be discussed further with the Wedding Consultant from Pinkbow.co.Wedding DayCoordinate and organizing the whole event, following the rundown that has been made (working together will all the vendors, clients, families, and all related parties). Including morning event for Groom and Bride, Blessing Ceremony, Civil Registration, Tea Pai ceremony, and Receptions.Ensure all activities take place according to the rundown.Handover all personal goods deposited at Pinkbow.co to the party designated by the client at the wedding day (for example souvenirs, photos for welcome area`s decoration, etc).Free Usage/Rent: Ring Holder, Teapay Set, Disposal Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi, Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary, Bride Kimono, Plastic Clip, Medicines, Sewing KitDecoration - Full Intimate Wedding (Valid until Dec 2022)Backdrop 8mSofaTaman depan pelaminanKarpet jalan20 aisle2 photo gallery1 set kursi meja akad dan dekorasiWelcome gateWelcome signBackdrop penerima tamuRak souvenir2 kotak angpaoHand bouquetWedding Day Photo & Video - The Silver Wedding Package1 Day Full Documentation Photo & Video2 Photographers and 1 Video Shooter70 Edited Photos1 Collage Album 20x30cm - 15 Sheets1 USB Flashdisk (Contain All Edited Photos and Video & Non-Edited Photos)1 Photo Silde Show ClipMC & Entertainment - Intimate MC & Entertainment Package1 Master of Ceremony (MC)1 Singer2 Music Instruments (Keyboard & Guitar/Guitar & Cajon)Sound SystemWedding Cake - Wedding Cake 3 Tier3 Tier2 Real Cake 22x22cmFeeding Cake Ceremony"
https://store.weddingku.com/wedding-package/venue-deal/sunset-cliff-wedding-for-100-pax-at-kamaya-bali-weddings,Sunset Cliff Wedding for 100 Pax at Kamaya Bali Weddings,261800000,Garden Wedding,Bali,100-10,https://images.weddingku.com/images/upload/store/product/big/1198-c28jbn4ayu0w.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Venue - Ceremony & Reception for 100 Pax by Kamaya Bali Weddings6 unitsآ Classic Room at Movenpick Resort & Spa, Jimbaran for two (2) nights stay, include daily breakfastExclusive Usage of entire Kamaya`s PropertyGold Tiffany Chairs based on total number of guestsUsage of Return Transport by Alphard from Hotel to Kamaya Baliآ  (10 Hours Rental)Banjar FeeFairy Lights on the Tree, 2 Chandelier at PergolaElectricity up to 10,000 wattSignature Canapes (4 item)Live Cooking Signature Buffet by Kamaya GourmetLive Cooking Food Stall (Assorted Balinese Satay)Welcome DrinksSoft Drinks & Chill juice8000 Watt Sound System for Dinner ReceptionWedding Organizer - Wedding Planner Fee for 100 PaxService starting from 6:00 AM - 00:00 AM2 times escort Bride and Groom during visit for venue inspection in Bali including transportationIdentifying and hiring of wedding professionals and service providers (caterers, photographers, videographers, beautician, florists, bakers etc.) and preparation and execution of contractsBudget preparationPlanning detailed check list (from about a year in advance to a few days after the wedding)Organizing all respective issues to all vendors involved on the wedding eventGenerate the wedding rundown and ittenerary of the wedding dayWedding team incharge during the wedding day"
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/favourite-bundle-venue-deals-2022-for-100-pax-at-novotel-jakarta-mangga-dua-square-by-red-hat-organizer,Favourite Bundle Venue Deals 2022 for 100 Pax at Novotel Jakarta Mangga Dua Square by Red Hat Organizer,143500000,Ballroom,Jakarta,100-199,https://images.weddingku.com/images/upload/store/product/big/595-j51qiu7hgc3e.jpg,0,0,2 Photographers,0,0,0,1 Singer,0,0,Wedding buffet 70 persons,3D Stage decoration (7.2 meter) with 1 set of sofa and premium artificial flower setting on backdrop,0,0,0,0,"Hotel - Wedding Buffet Package for 100 Pax by Novotel Jakarta Mangga Dua SquareComplimentary usage for Betawi Ballroom A or BWedding buffet 70 persons100 portions food stall selection (max 65.000 nett)Food tasting 6 (six) personsFamily dinner arrangements for 10 (ten) personsCoffee break refreshment 20 portionSoft drinks or Chilled juice equal to buffet orderFree flow mineral / ice waterElegant Champagne pyramid along with 2 (two) bottles of sparkling juicePrivileges : 2 (two) night stay at Deluxe Suite room for Bride & Groom with fresh flower arrangement, including breakfast for 2 (two) persons2 (two) Deluxe Room for 1 (one) night stay including buffet breakfast 2 (two) persons per room Red CarpetFree parking lot for 5 (five) vehiclesFree usage of electricity up to 8.000 watt2 (two) Novotel reception books1 (one) hospitality room for Holy Matrimony or TepaiSpecial rate offer on accommodation for family and relatives
Wedding Organizer - Silver Package for until 100 Pax5-7 crews wedding organizer1 leaderUnlimited meeting coordination1x Technical Meeting with all vendors1x Final Meeting WO Team 1 week before the dayWedding Preparation & SchedulingHoly Matrimony Rehearsal (if needed)on The Day Service: Morning Procession, Beauty Shoot, Blessing Ceremony, Teapai, Rehearsal, ReceptionDecoration - Silver Wedding Decoration PackageBallroom Area3D Stage decoration (7.2 meter) with 1 set of sofa and premium artificial flower setting on backdropMini garden setting with fresh mix artificial6 Standing artificial flowerWedding gate 2 pilarsBackdrop for music stageVIP fences with minimalist decorationRose petal carpetVoyage Area2 Angpao tables with minimalist flowerGallery photo decorationComplimentFree frame screen projector with styrofoamFree lighting for every pot of decorationWedding Day Photo & Video - Gold Package Photo & Video2 Photographers2 VideographerSameday Edit VideoVideo Cinematic 5 Minutes1 Album ExclusiveWooden Box AlbumAll File SoftcopyMC & Entertainment - CJ Music Entertainment Package 1Master Ceremony1 SingerBaby Grand PianoBassSaxophoneSound System 3000 watt"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/all-in-blessing-package-for-50-pax-at-lake-garden-the-springs-club-by-pinkbow,"All-in Blessing Package for 50 Pax at Lake Garden, The Springs Club by Pinkbow",47980000,Garden Wedding,Serpong-Tangerang,50-99,https://images.weddingku.com/images/upload/store/product/big/1270-f30mdq5ccw1a.jpg,0,0,0,0,0,0,0,0,0,Indonesia menu prasmanan untuk 50 Pax,0,0,0,0,0,"Venue & Catering - Indonesia Menu Wedding Package for 50 Pax by The Springs ClubIndonesia menu prasmanan untuk 50 Pax2 Menu Pembuka, 1 Soup, 2 Menu Utama, 2 Menu Tambahan, 2 Menu Penutup, Nasi Putih, Sambal, Acar, dan Kerupuk)Minuman leman tea untuk 50 PaxAir Mineral tidak terbatasPenggunaan area Lake Garden selama 2 jamPemakaian ruang tunggu untuk pengantin 1 jam sebelum acaraSound system standard (2.000 watt) berikut 2 buah micPemakaian listrik maksimum sampai dengan 5.000 watt5 Vouchers free parkingPenggunaan area The Springs Club untuk pemotretan prewedding
Decoration - Standard Package for Blessing Ceremony DecorationInclusion for Holy MatrimonyBackdrop 1 Set (Artificial Flowers)1 pcs arch dengan rangkaian bungaInisial pasanganAisel Decoration 1 Set (Fresh Flowers)4 pcs rangkaian bunga lantaiKarpet putih kelopak bunga*panjang sampai 30 meterWelcome Area 1 Set (Artificial Flowers)1 pcs acrylic welcome signageLainnya1 pcs meja console, dengan table runner1 pcs kursi ottoman chairInclusion for Akad CeremonyBackdrop 1 Set (Artificial Flowers)1 pcs arch dengan rangkaian bungaInisial pasanganAisel Decoration 1 Set (Fresh Flowers)4 pcs rangkaian bunga lantaiKarpet putih kelopak bunga*panjang sampai 30 meterMeja Akad 1 Set (Fresh Flowers)1 pcs rangkaian bunga ditengah meja akad6 pcs gold tiffany chair dengan chair sashWelcome Area 1 Set (Artificial Flowers)1 pcs acrylic welcome signage*Choose one, Holy Matrimony or Akad Decoration
Wedding Day Photo & Video - Intimate Wedding Package 5 Hours5 Hours2 Photographer1 Videographer1 Fremed printed (40x60)1 Fremed printed (minimalis)50+ Edited photoTeaser video cenematic 1 minuteAll files inUSB 32GBLive Streaming - Blessing Live Streaming PackageLive streaming service for 2 hours working (in one day)Platform on Zoom/Youtube1 Camera1 Livestream OperatorCustom frame & Opening Bumper DesignQR Code Online Giving on ScreenFull Recorded Video
Wedding Organizer - Rose PackagePre-Wedding Services

Pinkbow.co
performs as planner service providerAssist clients in
planning the wedding day. From concept creation to detailed rundowns for the
wedding day. All these activities were carried out with joint discussions
between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients
find all the vendor that suits their wishes and needs on their wedding day.Helping clients set
the budget and arrange the payment for the vendors.Develop an itinerary
and schedule appointments for venue inspections, vendor appointments, food
testing, and other activities related to wedding preparation.Conduct a final
meeting before the wedding day with all the wedding vendors.Assist the
blessing ceremony rehearsal (if needed).Prepare the team
that will be on duty on the wedding day. The number of crews that will be
working on the wedding day was in accordance with the agreed package. While the
division of duties for each crew would be discussed further with the Wedding
Consultant from Pinkbow.co.

Wedding Day
Coordinate and
organizing the whole event, following the rundown that has been made (working
together will all the vendors, clients, families, and all related parties).
Including morning event for Groom and Bride, Blessing Ceremony, Civil
Registration, Tea Pai ceremony, and Receptions.Ensure all
activities take place according to the rundown.Handover all
personal goods deposited at Pinkbow.co to the party designated by the client at
the wedding day (for example souvenirs, photos for welcome area`s decoration,
etc).
Free Usage/Rent: Ring Holder, Teapay Set, Disposal
Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi,
Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary,
Bride Kimono, Plastic Clip, Medicines, Sewing KitInternational Wedding Gown - Blisfull Gown Package1 Blisfull Wedding Gown (Non Alter)1 Crown1 Veil1 Petticoat1 BoleroInternational Make Up Artist - The Bride MakeupMakeup akad/pemberkatanRetouch makeup and hairdoHairdo by hairdresser1x test makeup and hairdoGroom touch upFREE transport fee selama di JakartaFREE fake nail from Clarisa LiemFREE softlens (1 pair)Bride`s robe dipinjamkanHairpiece untuk morning look dipinjamkan"
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/international-all-in-package-at-garden-terrace-klub-kelapa-gading-for-150-pax,"International All-In Package at Garden Terrace, Klub Kelapa Gading for 150 Pax",89250000,Garden Wedding,Jakarta,150-200,https://images.weddingku.com/images/upload/store/product/big/2503-i4dp26rff02c.jpg,1 Master of Ceremony (MC),0,0,0,0,3 Tiers Wedding Cake,1 Singer,2 Music Instruments (Keyboard & Guitar/Guitar & Cajon),0,Menu prasmanan (Indonesia/International) untuk 150 Pax,0,0,0,0,0,"Venue & Catering - Silver Wedding Package for 150 Pax (2022) by Klub Kelapa GadingMenu prasmanan (Indonesia/International) untuk 150 PaxKomposisi menu: 2 menu pembuka, 1 soup, 2 menu utama, 2 menu pelengkap, 2 menu penutup, nasi putih, sambal, acar, dan kerupukMinuman lemon tea untuk 150 paxAir mineral tidak terbatasPenggunaan ruangan selama 2 jamSound system standar (2.000 watt) dan 2 buah micPemakaian listrik maksimum sampai dengan 5.000 wattPenggunaan area Klub Kelapa Gading untuk pemotretan PreweddingMenginap 1 malam di Summerville Room (1 kamar)Fasilitas 1 ruang rias untuk pengantinFasilitas ruang meeting untuk technical meeting sebelum acara (jika memungkinkan untuk meeting secara offline)
Wedding Organizer - International Wedding Package by WilonaWedding GownOne Wedding Gown (ready stock)Free to borrow:One Crown/ Hairpiece/EarringOne VeilOne Petticoat for BallgownOne Mannequinآ One RobeMakeup & Hair DoMakeup and Hair Do for Bride Plus RetouchMakeup and Hair Do for Groom plus RetouchTest Make UpGroom`s Suit1 Suit1 Vest1 Pants1 Shirt1 TieMaterial Polyester Fashion/PolycattonWedding Cake3 Tiers Wedding CakeCake Box: 3 Boxes 17cmآ 10 Pcs for Feeding Cake CeremonyWedding OrganizerWorking maximum three months before the wedding dayCreating a detailed rundown for the wedding dayCoordinate and organize the whole event at the wedding day, following the rundown that has been made. We will work from 06.00 in the morning or onwardsConduct a technical meeting before the wedding day with all the vendorsTwo times face to face meeting, including technical meetingPrepare the team that will be on duty on the wedding day with a communication deviceScope of working area: 2 venues only on the same day
Wedding Day Photo & Video - Package Royal Wedding8 Hours2 Photographer1 Videographer1 Framed printed (40x60)1 Framed printed (minimalis)50+ Edited photosTeaser video cinematic 1 minuteEdit clip video (3-5 minute)1 Exclusive album (20x30 22 page)All files in USB 32GBDecoration - Intimate Wedding DecorationFresh flowers mixed artificial flowersStanding angpau 2 unitBackdro p sd. 6 meter x 3 meter(custom design dan akan dibuatkan setelah DP)Wedding signageStanding flowers 2 unitDekorasi akad nikah/pemberkatan (disesuaikan)6 unit tiffany/ crossback chair2 karangan bunga pada kursi akad2 karangan bunga pada meja akadPermadaniLighting untuk dekor (PAR LED)MC & Entertainment - Intimate MC & Entertainment Package1 Master of Ceremony (MC)1 Singer2 Music Instruments (Keyboard & Guitar/Guitar & Cajon)Sound System"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/apurva-chapel-wedding-for-100-pax-at-the-apurva-kempinski-bali,Apurva Chapel Wedding for 100 pax at The Apurva Kempinski Bali,446300000,Chapel,Bali,100,https://images.weddingku.com/images/upload/store/product/big/924-hlco2sqee8g0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hotel - Wedding Package 100 Pax by The Apurva Kempinski Bali

15 units
  of 2 nights stay at Grand Deluxe Room, including daily breakfast


2 nights stay
  at Cliff Private Pool Ocean Junior Suite, including daily breakfast


Wedding
  Ceremony at Apurva Chapel (17.00 - 18.00)


Exclusive
  Usage of The Apurva Ocean Front Chapel for 1 hour


Complimentary
  2 hours usage of preparation room for Bride and Groom


The Apurva`s
  elegant flower decorations for ceremony


Elegant bridal
  bouquet and Matching Groom boutonniere


Chair flowers
  on aisle or walkway flower and welcome board with fresh flower


Wedding Buggy
  with flower Decoration


Marriage
  Celebrant with commemorative wedding certificate (Non-Legal &
  Non-Religious)


Duet Violin
  & Cello


The Apurva
  Kempinski Bali Wedding Guests Book


One time (1x)
  Spa treatment for Bride and Groom


Uniquely
  Wedding Gift for Bride & Groom


Complimentary
  usage of Ikat or Kawung meeting room for teaPai ceremony for 2 hours


Coffee Break
  for After Tea Pai for 40 pax


Wedding
  Cocktail at Apurva Chapel Garden - Canapes


6 dozen
  Grilled vegetable sandwich


5 dozen
  Chicken in rice pepper roll


6 dozen Choux


Choice of
  pandan, chocolate, mocca, vanilla flavour


Wedding
  Reception at Ocean Front Lawn (curfew 22:00)


Buffet Menu value at IDR 1,250,000++/paxBeverage
  Credit value at IDR 10,000,000++


Hotel provide
  5,000 Watt electricity


Wedding
  planner & service by Varawedding

Wedding Organizer - Wedding Planner Fee for 100 PaxService starting from 6:00 AM - 00:00 AM2 times escort Bride and Groom during visit for venue inspection in Bali including transportationIdentifying and hiring of wedding professionals and service providers (caterers, photographers, videographers, beautician, florists, bakers etc.) and preparation and execution of contractsBudget preparationPlanning detailed check list (from about a year in advance to a few days after the wedding)Organizing all respective issues to all vendors involved on the wedding eventGenerate the wedding rundown and ittenerary of the wedding dayWedding team incharge during the wedding day"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
